# Program:featureCounts v2.0.6; Command:"featureCounts" "-T" "8" "-p" "-B" "-C" "-F" "GFF3" "-t" "gene" "-g" "locus_tag" "-a" "/home/sararomi/Opemidimeji_2/ref/genome_fixed.gff3" "-o" "/home/sararomi/Opemidimeji_2/results/counts/gene_counts.txt" "/home/sararomi/Opemidimeji_2/results/mapping/SRR20959676_GSM6435908_C-PJI04_Staphylococcus_aureus_RNA-Seq.sorted.bam" "/home/sararomi/Opemidimeji_2/results/mapping/SRR20959677_GSM6435907_C-PJI03_Staphylococcus_aureus_RNA-Seq.sorted.bam" "/home/sararomi/Opemidimeji_2/results/mapping/SRR20959678_GSM6435906_C-PJI02_Staphylococcus_aureus_RNA-Seq.sorted.bam" "/home/sararomi/Opemidimeji_2/results/mapping/SRR20959679_GSM6435905_C-PJI01_Staphylococcus_aureus_RNA-Seq.sorted.bam" "/home/sararomi/Opemidimeji_2/results/mapping/SRR20959680_GSM6435904_A-PJI04_Staphylococcus_aureus_RNA-Seq.sorted.bam" "/home/sararomi/Opemidimeji_2/results/mapping/SRR20959681_GSM6435903_A-PJI03_Staphylococcus_aureus_RNA-Seq.sorted.bam" "/home/sararomi/Opemidimeji_2/results/mapping/SRR20959682_GSM6435902_A-PJI02_Staphylococcus_aureus_RNA-Seq.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	/home/sararomi/Opemidimeji_2/results/mapping/SRR20959676_GSM6435908_C-PJI04_Staphylococcus_aureus_RNA-Seq.sorted.bam	/home/sararomi/Opemidimeji_2/results/mapping/SRR20959677_GSM6435907_C-PJI03_Staphylococcus_aureus_RNA-Seq.sorted.bam	/home/sararomi/Opemidimeji_2/results/mapping/SRR20959678_GSM6435906_C-PJI02_Staphylococcus_aureus_RNA-Seq.sorted.bam	/home/sararomi/Opemidimeji_2/results/mapping/SRR20959679_GSM6435905_C-PJI01_Staphylococcus_aureus_RNA-Seq.sorted.bam	/home/sararomi/Opemidimeji_2/results/mapping/SRR20959680_GSM6435904_A-PJI04_Staphylococcus_aureus_RNA-Seq.sorted.bam	/home/sararomi/Opemidimeji_2/results/mapping/SRR20959681_GSM6435903_A-PJI03_Staphylococcus_aureus_RNA-Seq.sorted.bam	/home/sararomi/Opemidimeji_2/results/mapping/SRR20959682_GSM6435902_A-PJI02_Staphylococcus_aureus_RNA-Seq.sorted.bam
SAUSA300_RS05155	NC_007793.1	1050992	1052185	+	1194	0	0	0	0	0	0	0
SAUSA300_RS05160	NC_007793.1	1052722	1053000	-	279	0	0	0	0	0	0	0
SAUSA300_RS05165	NC_007793.1	1053009	1053614	-	606	0	0	0	0	0	0	0
SAUSA300_RS05170	NC_007793.1	1053604	1055592	-	1989	0	0	0	0	0	0	0
SAUSA300_RS05175	NC_007793.1	1055592	1056692	-	1101	0	0	0	0	0	0	0
SAUSA300_RS05180	NC_007793.1	1056994	1057116	+	123	0	0	0	0	0	0	0
SAUSA300_RS05185	NC_007793.1	1057264	1057581	-	318	0	0	0	0	0	0	0
SAUSA300_RS05190	NC_007793.1	1058386	1059246	-	861	0	0	0	0	0	0	0
SAUSA300_RS05195	NC_007793.1	1059447	1059929	+	483	0	0	0	0	0	0	0
SAUSA300_RS05200	NC_007793.1	1059916	1061040	+	1125	0	0	0	0	0	0	0
SAUSA300_RS05205	NC_007793.1	1061044	1061748	+	705	0	0	0	0	0	0	0
SAUSA300_RS05210	NC_007793.1	1061748	1062011	+	264	0	0	0	0	0	0	0
SAUSA300_RS05215	NC_007793.1	1062013	1062684	+	672	0	0	0	0	0	0	0
SAUSA300_RS05220	NC_007793.1	1062677	1064866	+	2190	0	0	0	0	0	0	0
SAUSA300_RS05225	NC_007793.1	1064845	1066329	+	1485	0	0	0	0	0	0	0
SAUSA300_RS05230	NC_007793.1	1066322	1067350	+	1029	0	0	0	0	0	0	0
SAUSA300_RS05235	NC_007793.1	1067353	1067919	+	567	0	0	0	0	0	0	0
SAUSA300_RS05240	NC_007793.1	1067934	1069412	+	1479	0	0	0	0	0	0	0
SAUSA300_RS05245	NC_007793.1	1069434	1070681	+	1248	0	0	0	0	0	0	0
SAUSA300_RS05250	NC_007793.1	1070946	1071752	-	807	0	0	0	0	0	0	0
SAUSA300_RS05255	NC_007793.1	1071745	1073145	-	1401	0	0	0	0	0	0	0
SAUSA300_RS05260	NC_007793.1	1073160	1073735	-	576	0	0	0	0	0	0	0
SAUSA300_RS05270	NC_007793.1	1074319	1074453	-	135	0	0	0	0	0	0	0
SAUSA300_RS05275	NC_007793.1	1074605	1075900	+	1296	0	0	0	0	0	0	0
SAUSA300_RS05280	NC_007793.1	1076325	1077497	+	1173	0	0	0	0	0	0	0
SAUSA300_RS05285	NC_007793.1	1077551	1078093	+	543	0	0	0	0	0	0	0
SAUSA300_RS05290	NC_007793.1	1078247	1078513	+	267	0	0	0	0	0	0	0
SAUSA300_RS05295	NC_007793.1	1078516	1080234	+	1719	0	0	0	0	0	0	0
SAUSA300_RS05300	NC_007793.1	1080471	1080704	-	234	0	0	0	0	0	0	0
SAUSA300_RS05305	NC_007793.1	1080902	1082263	+	1362	0	0	0	0	0	0	0
SAUSA300_RS05310	NC_007793.1	1082260	1083279	+	1020	0	0	0	0	0	0	0
SAUSA300_RS05315	NC_007793.1	1083412	1084074	+	663	0	0	0	0	0	0	0
SAUSA300_RS05325	NC_007793.1	1084423	1086120	-	1698	0	0	0	0	0	0	0
SAUSA300_RS05330	NC_007793.1	1086120	1086338	-	219	0	0	0	0	0	0	0
SAUSA300_RS05335	NC_007793.1	1086367	1086489	-	123	0	0	0	0	0	0	0
SAUSA300_RS05340	NC_007793.1	1086819	1087370	-	552	0	0	0	0	0	0	0
SAUSA300_RS05345	NC_007793.1	1087735	1088361	+	627	0	0	0	0	0	0	0
SAUSA300_RS05350	NC_007793.1	1088532	1089644	+	1113	0	0	0	0	0	0	0
SAUSA300_RS05355	NC_007793.1	1089648	1090625	+	978	0	0	0	0	0	0	0
SAUSA300_RS05360	NC_007793.1	1090716	1092008	+	1293	0	0	0	0	0	0	0
SAUSA300_RS05365	NC_007793.1	1092012	1093418	+	1407	0	0	0	0	0	0	0
SAUSA300_RS05370	NC_007793.1	1093586	1093861	+	276	0	0	0	0	0	0	0
SAUSA300_RS05375	NC_007793.1	1094005	1094544	+	540	0	0	0	0	0	0	0
SAUSA300_RS05380	NC_007793.1	1094557	1095651	+	1095	0	0	0	0	0	0	0
SAUSA300_RS05385	NC_007793.1	1095644	1096441	+	798	0	0	0	0	0	0	0
SAUSA300_RS05390	NC_007793.1	1096447	1097256	+	810	0	0	0	0	0	0	0
SAUSA300_RS05395	NC_007793.1	1097256	1098329	+	1074	0	0	0	0	0	0	0
SAUSA300_RS05400	NC_007793.1	1098403	1099422	+	1020	0	0	0	0	0	0	0
SAUSA300_RS05405	NC_007793.1	1099705	1100124	+	420	0	0	0	0	0	0	0
SAUSA300_RS05410	NC_007793.1	1100206	1101558	-	1353	0	0	0	0	0	0	0
SAUSA300_RS05415	NC_007793.1	1101742	1102356	-	615	0	0	0	0	0	0	0
SAUSA300_RS05420	NC_007793.1	1102513	1103340	+	828	0	0	0	0	0	0	0
SAUSA300_RS05425	NC_007793.1	1103494	1103685	-	192	0	0	0	0	0	0	0
SAUSA300_RS05430	NC_007793.1	1103787	1105634	+	1848	0	0	0	0	0	0	0
SAUSA300_RS05435	NC_007793.1	1105774	1105941	-	168	0	0	0	0	0	0	0
SAUSA300_RS05440	NC_007793.1	1105943	1106425	-	483	0	0	0	0	0	0	0
SAUSA300_RS05445	NC_007793.1	1106566	1106841	+	276	0	0	0	0	0	0	0
SAUSA300_RS05450	NC_007793.1	1107155	1108381	+	1227	0	0	0	0	0	0	0
SAUSA300_RS05455	NC_007793.1	1108935	1112387	+	3453	0	0	0	0	0	0	0
SAUSA300_RS05460	NC_007793.1	1112527	1113438	-	912	0	0	0	0	0	0	0
SAUSA300_RS05465	NC_007793.1	1113878	1114789	+	912	0	0	0	0	0	0	0
SAUSA300_RS05470	NC_007793.1	1114814	1115275	+	462	0	0	0	0	0	0	0
SAUSA300_RS05480	NC_007793.1	1115602	1116639	+	1038	0	0	0	0	0	0	0
SAUSA300_RS05485	NC_007793.1	1116655	1117089	+	435	0	0	0	0	0	0	0
SAUSA300_RS05490	NC_007793.1	1117152	1118078	-	927	0	0	0	0	0	0	0
SAUSA300_RS05495	NC_007793.1	1118317	1118571	+	255	0	0	0	0	0	0	0
SAUSA300_RS05500	NC_007793.1	1118574	1118963	-	390	0	0	0	0	0	0	0
SAUSA300_RS05505	NC_007793.1	1119033	1119575	+	543	0	0	0	0	0	0	0
SAUSA300_RS05510	NC_007793.1	1119577	1120059	+	483	0	0	0	0	0	0	0
SAUSA300_RS05515	NC_007793.1	1120121	1121260	-	1140	0	0	0	0	0	0	0
SAUSA300_RS05520	NC_007793.1	1121387	1121944	+	558	0	0	0	0	0	0	0
SAUSA300_RS05530	NC_007793.1	1122024	1122197	+	174	0	0	0	0	0	0	0
SAUSA300_RS05535	NC_007793.1	1122351	1124288	-	1938	0	0	0	0	0	0	0
SAUSA300_RS05540	NC_007793.1	1124491	1125543	-	1053	0	0	0	0	0	0	0
SAUSA300_RS05545	NC_007793.1	1125752	1126435	+	684	0	0	0	0	0	0	0
SAUSA300_RS05550	NC_007793.1	1126435	1127511	+	1077	0	0	0	0	0	0	0
SAUSA300_RS05555	NC_007793.1	1127508	1128386	+	879	0	0	0	0	0	0	0
SAUSA300_RS05560	NC_007793.1	1128399	1129364	+	966	0	0	0	0	0	0	0
SAUSA300_RS05565	NC_007793.1	1129426	1130160	+	735	0	0	0	0	0	0	0
SAUSA300_RS05570	NC_007793.1	1130179	1130502	+	324	0	0	0	0	0	0	0
SAUSA300_RS05575	NC_007793.1	1130539	1130646	+	108	0	0	0	0	0	0	0
SAUSA300_RS05580	NC_007793.1	1130886	1131626	+	741	0	0	0	0	0	0	0
SAUSA300_RS05585	NC_007793.1	1132007	1133065	+	1059	0	0	0	0	0	0	0
SAUSA300_RS05590	NC_007793.1	1133065	1135467	+	2403	0	0	0	0	0	0	0
SAUSA300_RS05595	NC_007793.1	1135638	1136576	-	939	0	0	0	0	0	0	0
SAUSA300_RS05605	NC_007793.1	1137213	1137734	+	522	0	0	0	0	0	0	0
SAUSA300_RS05610	NC_007793.1	1137807	1139519	+	1713	0	0	0	0	0	0	0
SAUSA300_RS05615	NC_007793.1	1139529	1141877	+	2349	0	0	0	0	0	0	0
SAUSA300_RS05620	NC_007793.1	1142050	1142364	+	315	0	0	0	0	0	0	0
SAUSA300_RS05625	NC_007793.1	1142427	1142522	-	96	0	0	0	0	0	0	0
SAUSA300_RS05630	NC_007793.1	1142688	1144469	+	1782	0	0	0	0	0	0	0
SAUSA300_RS05635	NC_007793.1	1144793	1145407	+	615	0	0	0	0	0	0	0
SAUSA300_RS05640	NC_007793.1	1145459	1147225	+	1767	0	0	0	0	0	0	0
SAUSA300_RS05645	NC_007793.1	1147225	1148040	+	816	0	0	0	0	0	0	0
SAUSA300_RS05650	NC_007793.1	1148276	1149076	+	801	0	0	0	0	0	0	0
SAUSA300_RS05655	NC_007793.1	1149088	1149675	+	588	0	0	0	0	0	0	0
SAUSA300_RS05660	NC_007793.1	1149668	1150171	+	504	0	0	0	0	0	0	0
SAUSA300_RS05665	NC_007793.1	1150299	1150466	+	168	0	0	0	0	0	0	0
SAUSA300_RS05670	NC_007793.1	1150660	1150989	+	330	0	0	0	0	0	0	0
SAUSA300_RS05675	NC_007793.1	1151306	1151398	-	93	0	0	0	0	0	0	0
SAUSA300_RS05680	NC_007793.1	1151358	1151759	-	402	0	0	0	0	0	0	0
SAUSA300_RS05685	NC_007793.1	1152431	1152937	+	507	0	0	0	0	0	0	0
SAUSA300_RS05690	NC_007793.1	1153196	1153693	+	498	0	0	0	0	0	0	0
SAUSA300_RS05695	NC_007793.1	1153847	1154197	+	351	0	0	0	0	0	0	0
SAUSA300_RS05705	NC_007793.1	1154850	1155035	-	186	0	0	0	0	0	0	0
SAUSA300_RS05715	NC_007793.1	1155657	1155890	-	234	0	0	0	0	0	0	0
SAUSA300_RS05720	NC_007793.1	1156367	1157326	-	960	0	0	0	0	0	0	0
SAUSA300_RS05725	NC_007793.1	1157999	1158145	+	147	0	0	0	0	0	0	0
SAUSA300_RS05730	NC_007793.1	1158102	1158326	+	225	0	0	0	0	0	0	0
SAUSA300_RS05740	NC_007793.1	1158771	1159487	-	717	0	0	0	0	0	0	0
SAUSA300_RS05745	NC_007793.1	1159595	1160320	-	726	0	0	0	0	0	0	0
SAUSA300_RS05750	NC_007793.1	1160415	1161140	-	726	0	0	0	0	0	0	0
SAUSA300_RS05755	NC_007793.1	1161578	1162579	+	1002	0	0	0	0	0	0	0
SAUSA300_RS05760	NC_007793.1	1162602	1163534	+	933	0	0	0	0	0	0	0
SAUSA300_RS05765	NC_007793.1	1163706	1165262	+	1557	0	0	0	0	0	0	0
SAUSA300_RS05770	NC_007793.1	1165570	1165797	+	228	0	0	0	0	0	0	0
SAUSA300_RS05775	NC_007793.1	1166102	1167049	-	948	0	0	0	0	0	0	0
SAUSA300_RS05780	NC_007793.1	1167298	1167486	+	189	0	0	0	0	0	0	0
SAUSA300_RS05785	NC_007793.1	1167961	1168034	-	74	0	0	0	0	0	0	0
SAUSA300_RS05790	NC_007793.1	1168398	1168532	+	135	0	0	0	0	0	0	0
SAUSA300_RS05795	NC_007793.1	1168589	1168723	+	135	0	0	0	0	0	0	0
SAUSA300_RS05800	NC_007793.1	1168847	1169542	+	696	0	0	0	0	0	0	0
SAUSA300_RS05805	NC_007793.1	1169651	1170091	-	441	0	0	0	0	0	0	0
SAUSA300_RS05810	NC_007793.1	1170286	1171899	+	1614	0	0	0	0	0	0	0
SAUSA300_RS05815	NC_007793.1	1172043	1172474	+	432	0	0	0	0	0	0	0
SAUSA300_RS05820	NC_007793.1	1172490	1173425	+	936	0	0	0	0	0	0	0
SAUSA300_RS05825	NC_007793.1	1173439	1173840	+	402	0	0	0	0	0	0	0
SAUSA300_RS05830	NC_007793.1	1173821	1176055	+	2235	0	0	0	0	0	0	0
SAUSA300_RS05835	NC_007793.1	1176347	1177312	+	966	0	0	0	0	0	0	0
SAUSA300_RS05840	NC_007793.1	1177314	1178663	+	1350	0	0	0	0	0	0	0
SAUSA300_RS05845	NC_007793.1	1178679	1179998	+	1320	0	0	0	0	0	0	0
SAUSA300_RS05850	NC_007793.1	1180104	1181516	+	1413	0	0	0	0	0	0	0
SAUSA300_RS05855	NC_007793.1	1181549	1182721	+	1173	0	0	0	0	0	0	0
SAUSA300_RS05860	NC_007793.1	1182981	1183772	+	792	0	0	0	0	0	0	0
SAUSA300_RS05865	NC_007793.1	1183796	1184464	+	669	0	0	0	0	0	0	0
SAUSA300_RS05870	NC_007793.1	1184461	1185024	+	564	0	0	0	0	0	0	0
SAUSA300_RS05875	NC_007793.1	1185036	1185326	+	291	0	0	0	0	0	0	0
SAUSA300_RS05880	NC_007793.1	1185436	1186215	+	780	0	0	0	0	0	0	0
SAUSA300_RS05885	NC_007793.1	1186239	1186856	+	618	0	0	0	0	0	0	0
SAUSA300_RS05890	NC_007793.1	1187077	1189830	+	2754	0	0	0	0	0	0	0
SAUSA300_RS05895	NC_007793.1	1190120	1190917	+	798	0	0	0	0	0	0	0
SAUSA300_RS05905	NC_007793.1	1191741	1192232	+	492	0	0	0	0	0	0	0
SAUSA300_RS05910	NC_007793.1	1192232	1193149	+	918	0	0	0	0	0	0	0
SAUSA300_RS05915	NC_007793.1	1193548	1194075	+	528	0	0	0	0	0	0	0
SAUSA300_RS05920	NC_007793.1	1194293	1195600	+	1308	0	0	0	0	0	0	0
SAUSA300_RS05925	NC_007793.1	1195628	1196509	+	882	0	0	0	0	0	0	0
SAUSA300_RS05930	NC_007793.1	1196527	1197801	+	1275	0	0	0	0	0	0	0
SAUSA300_RS05935	NC_007793.1	1197803	1198903	+	1101	0	0	0	0	0	0	0
SAUSA300_RS05940	NC_007793.1	1198896	1202069	+	3174	0	0	0	0	0	0	0
SAUSA300_RS05945	NC_007793.1	1202179	1202871	+	693	0	0	0	0	0	0	0
SAUSA300_RS05950	NC_007793.1	1202871	1203482	+	612	0	0	0	0	0	0	0
SAUSA300_RS05955	NC_007793.1	1203512	1203724	+	213	0	0	0	0	0	0	0
SAUSA300_RS05960	NC_007793.1	1204161	1204562	+	402	0	0	0	0	0	0	0
SAUSA300_RS05965	NC_007793.1	1204825	1206522	-	1698	0	0	0	0	0	0	0
SAUSA300_RS05970	NC_007793.1	1206797	1207420	+	624	0	0	0	0	0	0	0
SAUSA300_RS05975	NC_007793.1	1207420	1207638	+	219	0	0	0	0	0	0	0
SAUSA300_RS05980	NC_007793.1	1207854	1209053	+	1200	0	0	0	0	0	0	0
SAUSA300_RS05985	NC_007793.1	1209053	1211461	+	2409	0	0	0	0	0	0	0
SAUSA300_RS05990	NC_007793.1	1211967	1212920	+	954	0	0	0	0	0	0	0
SAUSA300_RS05995	NC_007793.1	1213083	1213286	-	204	0	0	0	0	0	0	0
SAUSA300_RS06000	NC_007793.1	1213585	1214073	+	489	0	0	0	0	0	0	0
SAUSA300_RS06005	NC_007793.1	1214066	1215001	+	936	0	0	0	0	0	0	0
SAUSA300_RS06010	NC_007793.1	1214998	1216305	+	1308	0	0	0	0	0	0	0
SAUSA300_RS06015	NC_007793.1	1216308	1217402	+	1095	0	0	0	0	0	0	0
SAUSA300_RS06020	NC_007793.1	1217409	1218152	+	744	0	0	0	0	0	0	0
SAUSA300_RS06025	NC_007793.1	1218149	1220143	+	1995	0	0	0	0	0	0	0
SAUSA300_RS06030	NC_007793.1	1220371	1221246	+	876	0	0	0	0	0	0	0
SAUSA300_RS06035	NC_007793.1	1221247	1221891	+	645	0	0	0	0	0	0	0
SAUSA300_RS06040	NC_007793.1	1221898	1222539	+	642	0	0	0	0	0	0	0
SAUSA300_RS06045	NC_007793.1	1222920	1223108	-	189	0	0	0	0	0	0	0
SAUSA300_RS06050	NC_007793.1	1223551	1223925	+	375	0	0	0	0	0	0	0
SAUSA300_RS06055	NC_007793.1	1223940	1225586	+	1647	0	0	0	0	0	0	0
SAUSA300_RS06060	NC_007793.1	1225776	1227836	+	2061	0	0	0	0	0	0	0
SAUSA300_RS06065	NC_007793.1	1228039	1228611	+	573	0	0	0	0	0	0	0
SAUSA300_RS06070	NC_007793.1	1228616	1229602	+	987	0	0	0	0	0	0	0
SAUSA300_RS06075	NC_007793.1	1229595	1230521	+	927	0	0	0	0	0	0	0
SAUSA300_RS06080	NC_007793.1	1230514	1231248	+	735	0	0	0	0	0	0	0
SAUSA300_RS06090	NC_007793.1	1231491	1231724	+	234	0	0	0	0	0	0	0
SAUSA300_RS06095	NC_007793.1	1231840	1232571	+	732	0	0	0	0	0	0	0
SAUSA300_RS06100	NC_007793.1	1232718	1236284	+	3567	0	0	0	0	0	0	0
SAUSA300_RS06105	NC_007793.1	1236284	1237534	+	1251	0	0	0	0	0	0	0
SAUSA300_RS06110	NC_007793.1	1237521	1237853	+	333	0	0	0	0	0	0	0
SAUSA300_RS06115	NC_007793.1	1237879	1239246	+	1368	0	0	0	0	0	0	0
SAUSA300_RS06120	NC_007793.1	1239681	1239956	+	276	0	0	0	0	0	0	0
SAUSA300_RS06125	NC_007793.1	1240144	1240647	+	504	0	0	0	0	0	0	0
SAUSA300_RS06130	NC_007793.1	1240647	1241384	+	738	0	0	0	0	0	0	0
SAUSA300_RS06135	NC_007793.1	1241487	1241837	+	351	0	0	0	0	0	0	0
SAUSA300_RS06145	NC_007793.1	1242081	1244687	-	2607	0	0	0	0	0	0	0
SAUSA300_RS06150	NC_007793.1	1245088	1245972	+	885	0	0	0	0	0	0	0
SAUSA300_RS06155	NC_007793.1	1245956	1246723	+	768	0	0	0	0	0	0	0
SAUSA300_RS06160	NC_007793.1	1246832	1247998	+	1167	0	0	0	0	0	0	0
SAUSA300_RS06165	NC_007793.1	1248020	1248928	+	909	0	0	0	0	0	0	0
SAUSA300_RS06170	NC_007793.1	1249155	1250273	+	1119	0	0	0	0	0	0	0
SAUSA300_RS06175	NC_007793.1	1250301	1251545	+	1245	0	0	0	0	0	0	0
SAUSA300_RS06180	NC_007793.1	1251718	1252590	+	873	0	0	0	0	0	0	0
SAUSA300_RS06185	NC_007793.1	1252764	1254839	+	2076	0	0	0	0	0	0	0
SAUSA300_RS06190	NC_007793.1	1254995	1256302	+	1308	0	0	0	0	0	0	0
SAUSA300_RS06195	NC_007793.1	1256719	1257615	+	897	0	0	0	0	0	0	0
SAUSA300_RS06200	NC_007793.1	1257612	1258157	+	546	0	0	0	0	0	0	0
SAUSA300_RS06205	NC_007793.1	1258223	1259626	+	1404	0	0	0	0	0	0	0
SAUSA300_RS06210	NC_007793.1	1259651	1260424	+	774	0	0	0	0	0	0	0
SAUSA300_RS06215	NC_007793.1	1260475	1260567	+	93	0	0	0	0	0	0	0
SAUSA300_RS06220	NC_007793.1	1260766	1261533	+	768	0	0	0	0	0	0	0
SAUSA300_RS06225	NC_007793.1	1261567	1261680	+	114	0	0	0	0	0	0	0
SAUSA300_RS06230	NC_007793.1	1261715	1262596	+	882	0	0	0	0	0	0	0
SAUSA300_RS06235	NC_007793.1	1262733	1263455	+	723	0	0	0	0	0	0	0
SAUSA300_RS06240	NC_007793.1	1263474	1264028	+	555	0	0	0	0	0	0	0
SAUSA300_RS06245	NC_007793.1	1264401	1265171	+	771	0	0	0	0	0	0	0
SAUSA300_RS06250	NC_007793.1	1265178	1265960	+	783	0	0	0	0	0	0	0
SAUSA300_RS06255	NC_007793.1	1266222	1267508	+	1287	0	0	0	0	0	0	0
SAUSA300_RS06260	NC_007793.1	1267528	1269231	+	1704	0	0	0	0	0	0	0
SAUSA300_RS06265	NC_007793.1	1269495	1273805	+	4311	0	0	0	0	0	0	0
SAUSA300_RS06270	NC_007793.1	1274095	1274562	+	468	0	0	0	0	0	0	0
SAUSA300_RS06275	NC_007793.1	1274583	1275758	+	1176	0	0	0	0	0	0	0
SAUSA300_RS06280	NC_007793.1	1275779	1276063	+	285	0	0	0	0	0	0	0
SAUSA300_RS06285	NC_007793.1	1276060	1276377	+	318	0	0	0	0	0	0	0
SAUSA300_RS06290	NC_007793.1	1276382	1278499	+	2118	0	0	0	0	0	0	0
SAUSA300_RS06295	NC_007793.1	1278885	1279235	+	351	0	0	0	0	0	0	0
SAUSA300_RS06300	NC_007793.1	1279404	1280321	+	918	0	0	0	0	0	0	0
SAUSA300_RS06305	NC_007793.1	1280336	1281307	+	972	0	0	0	0	0	0	0
SAUSA300_RS06310	NC_007793.1	1281422	1281691	+	270	0	0	0	0	0	0	0
SAUSA300_RS06315	NC_007793.1	1282061	1284157	+	2097	0	0	0	0	0	0	0
SAUSA300_RS06320	NC_007793.1	1284393	1286066	+	1674	0	0	0	0	0	0	0
SAUSA300_RS06325	NC_007793.1	1286322	1288691	+	2370	0	0	0	0	0	0	0
SAUSA300_RS06330	NC_007793.1	1288696	1289409	+	714	0	0	0	0	0	0	0
SAUSA300_RS06335	NC_007793.1	1289440	1290705	+	1266	0	0	0	0	0	0	0
SAUSA300_RS06340	NC_007793.1	1290705	1291991	+	1287	0	0	0	0	0	0	0
SAUSA300_RS06345	NC_007793.1	1291991	1292695	+	705	0	0	0	0	0	0	0
SAUSA300_RS06350	NC_007793.1	1292800	1293627	+	828	0	0	0	0	0	0	0
SAUSA300_RS06355	NC_007793.1	1293646	1294038	+	393	0	0	0	0	0	0	0
SAUSA300_RS06360	NC_007793.1	1294072	1294650	+	579	0	0	0	0	0	0	0
SAUSA300_RS06365	NC_007793.1	1294877	1296028	+	1152	0	0	0	0	0	0	0
SAUSA300_RS06370	NC_007793.1	1296193	1297236	+	1044	0	0	0	0	0	0	0
SAUSA300_RS06375	NC_007793.1	1297590	1299149	+	1560	0	0	0	0	0	0	0
SAUSA300_RS06380	NC_007793.1	1299446	1299661	-	216	0	0	0	0	0	0	0
SAUSA300_RS06385	NC_007793.1	1299835	1300632	+	798	0	0	0	0	0	0	0
SAUSA300_RS06390	NC_007793.1	1300772	1302532	+	1761	0	0	0	0	0	0	0
SAUSA300_RS06395	NC_007793.1	1302533	1303399	+	867	0	0	0	0	0	0	0
SAUSA300_RS06400	NC_007793.1	1303493	1303786	+	294	0	0	0	0	0	0	0
SAUSA300_RS06405	NC_007793.1	1303920	1305464	+	1545	0	0	0	0	0	0	0
SAUSA300_RS06410	NC_007793.1	1305465	1305830	+	366	0	0	0	0	0	0	0
SAUSA300_RS06415	NC_007793.1	1305857	1306348	+	492	0	0	0	0	0	0	0
SAUSA300_RS06420	NC_007793.1	1306651	1309269	+	2619	0	0	0	0	0	0	0
SAUSA300_RS06425	NC_007793.1	1309282	1311291	+	2010	0	0	0	0	0	0	0
SAUSA300_RS06430	NC_007793.1	1311297	1311839	+	543	0	0	0	0	0	0	0
SAUSA300_RS06435	NC_007793.1	1312304	1313122	+	819	0	0	0	0	0	0	0
SAUSA300_RS06440	NC_007793.1	1313251	1314747	+	1497	0	0	0	0	0	0	0
SAUSA300_RS06445	NC_007793.1	1314905	1316578	+	1674	0	0	0	0	0	0	0
SAUSA300_RS06450	NC_007793.1	1316728	1317642	+	915	0	0	0	0	0	0	0
SAUSA300_RS06455	NC_007793.1	1317660	1318595	+	936	0	0	0	0	0	0	0
SAUSA300_RS06460	NC_007793.1	1318610	1318843	+	234	0	0	0	0	0	0	0
SAUSA300_RS06465	NC_007793.1	1319065	1319541	-	477	0	0	0	0	0	0	0
SAUSA300_RS06470	NC_007793.1	1319653	1320891	+	1239	0	0	0	0	0	0	0
SAUSA300_RS06475	NC_007793.1	1320910	1322148	+	1239	0	0	0	0	0	0	0
SAUSA300_RS06480	NC_007793.1	1322391	1322759	+	369	0	0	0	0	0	0	0
SAUSA300_RS06485	NC_007793.1	1322778	1324118	+	1341	0	0	0	0	0	0	0
SAUSA300_RS06490	NC_007793.1	1324611	1324808	+	198	0	0	0	0	0	0	0
SAUSA300_RS06495	NC_007793.1	1325509	1325721	+	213	0	0	0	0	0	0	0
SAUSA300_RS06500	NC_007793.1	1326015	1326221	+	207	0	0	0	0	0	0	0
SAUSA300_RS06505	NC_007793.1	1326922	1327032	+	111	0	0	0	0	0	0	0
SAUSA300_RS06510	NC_007793.1	1327460	1327645	+	186	0	0	0	0	0	0	0
SAUSA300_RS06515	NC_007793.1	1328157	1328261	+	105	0	0	0	0	0	0	0
SAUSA300_RS06525	NC_007793.1	1328390	1328641	+	252	0	0	0	0	0	0	0
SAUSA300_RS06535	NC_007793.1	1329392	1329640	+	249	0	0	0	0	0	0	0
SAUSA300_RS06540	NC_007793.1	1329675	1329797	+	123	0	0	0	0	0	0	0
SAUSA300_RS06555	NC_007793.1	1330180	1330317	+	138	0	0	0	0	0	0	0
SAUSA300_RS06570	NC_007793.1	1331047	1331241	+	195	0	0	0	0	0	0	0
SAUSA300_RS06575	NC_007793.1	1331282	1331632	+	351	0	0	0	0	0	0	0
SAUSA300_RS06580	NC_007793.1	1331639	1331830	+	192	0	0	0	0	0	0	0
SAUSA300_RS06585	NC_007793.1	1332379	1333404	-	1026	0	0	0	0	0	0	0
SAUSA300_RS06590	NC_007793.1	1333674	1333871	+	198	0	0	0	0	0	0	0
SAUSA300_RS06595	NC_007793.1	1333929	1335410	+	1482	0	0	0	0	0	0	0
SAUSA300_RS06600	NC_007793.1	1335585	1336493	+	909	0	0	0	0	0	0	0
SAUSA300_RS06605	NC_007793.1	1336462	1337193	+	732	0	0	0	0	0	0	0
SAUSA300_RS06610	NC_007793.1	1337197	1338288	+	1092	0	0	0	0	0	0	0
SAUSA300_RS06615	NC_007793.1	1338285	1338887	+	603	0	0	0	0	0	0	0
